"cc","autocorr_coef","mean","stdev","skewness","kurtosis","mean_ar","var_ar","skewness_ar","kurtosis_ar","pop","p1","p2","mu2","mu3","v1","v2","v3","m2","m3","m4","p3"
"0uw",0.5,0,0.144341612586292,0.732186242104692,10.6175809962608,0,0.0208345011240111,0.732186242104692,10.6175809962608,0.929949267068878,0.974587717303394,0.0159494666075822,0.328605180237139,-0.330499867665663,0.123097845069877,0.411936994631273,0.251709865920336,0.0208345011240111,0.00220189306161794,0.00460884172933338,0.990537183910976
"2yf",0.5,0,0.127765515799663,-0.303531749837606,19.2932320055141,0,0.0163240270275538,-0.303531749837606,19.2932320055141,0.136682361830026,0.855330265420922,0.107667700607144,-0.0623634034189453,-0.0281304160563316,0.0920693101656021,0.0861119404266719,0.45785775944404,0.0163240270275538,-0.000633060305973605,0.00514114197344448,0.962997966028066
"dcj",0.5,0,0.146626738395331,-1.62586922623359,9.66550521280889,0,0.0214994004124529,-1.62586922623359,9.66550521280889,0.488599751377478,0.397452140758641,0.0302206911501781,-0.201524413072366,0.0916867217575197,0.110598258331889,0.407380666334318,0.0172601999638887,0.0214994004124529,-0.00512536894733545,0.00446763058948354,0.427672831908819
"0lc",0.5,0,0.144496968987392,-2.72656463907397,16.8537572610431,0,0.0208793740465433,-2.72656463907397,16.8537572610431,0.975979080656543,0.123986501046339,0.0870533267545729,0.16802016158057,0.0141754081562846,0.316471708082673,0.0726923830056585,0.00396839432065311,0.0208793740465433,-0.00822606259550389,0.00734736616211287,0.211039827800912
"a5m",0.5,0,0.105365585846095,0.873185230810258,11.0892577489853,0,0.0111019066806909,0.873185230810258,11.0892577489853,0.863990023033693,0.697114001843451,0.0625322419170896,-0.0156797120289696,0.0733352829161711,0.00454712276907118,0.25975387795919,0.146560928882649,0.0111019066806909,0.00102141619632849,0.00136677687712121,0.759646243760541
"om2",0.5,0,0.14080933492562,-1.12840727239979,10.6641733569687,0,0.0198272688021954,-1.12840727239979,10.6641733569687,0.804051894694567,0.632171841572199,0.364160047469898,0.12468117074171,-0.389163084678099,0.116359332333181,0.0349325364062663,0.649604046710106,0.0198272688021954,-0.0031503602430759,0.0041923061022732,0.996331889042098
"rzc",0.5,0,0.135579773700624,-0.7192558432872,10.4017591026232,0,0.0183818750367124,-0.7192558432872,10.4017591026232,0.928496996872127,0.796306208786901,0.0390546868715118,-0.225708520830985,0.206920252715228,0.0646028913755527,0.335343354347735,0.0708727217067578,0.0183818750367124,-0.00179253693438106,0.00351468501964218,0.835360895658413
"yk2",0.5,0,0.14597450818207,-1.01761417137987,8.59644992424606,0,0.0213085570389972,-1.01761417137987,8.59644992424606,0.135837839217857,0.57445325922626,0.0274048946478939,-0.508110298845772,0.0456375596584859,0.0608394599124649,0.155476663513501,0.163043558957381,0.0213085570389972,-0.00316529512195673,0.00390325765828671,0.601858153874154
"pk4",0.5,0,0.127778791888651,0.0457727619711618,15.656937580373,0,0.0163274196565233,0.0457727619711618,15.656937580373,0.0866636361461133,0.896327257346151,0.0135018056241156,-0.382323693670478,0.266243194499387,0.0647237909635482,0.372769988832585,0.146480942581166,0.0163274196565233,9.54956198493711e-05,0.00417389895313464,0.909829062970267
"3bv",0.5,0,0.0958075580704565,1.08346314997069,17.9667465972336,0,0.00917908818342389,1.08346314997069,17.9667465972336,0.380684064468369,0.949923771321648,0.0412772250720624,0.17486945658396,-0.141271438426398,0.0662199597777017,0.244237858329537,0.349678486778238,0.00917908818342389,0.000952825690310425,0.00151380009042999,0.99120099639371
"qeo",0.5,0,0.121781696209923,1.4270429682303,8.79128728778719,0,0.0148307815317659,1.4270429682303,8.79128728778719,0.483944941777736,0.348694562582749,0.0488759720789984,0.149090018239215,-0.0747888485747823,0.0624262853460577,0.29660049170516,0.0322202361013745,0.0148307815317659,0.00257740760790131,0.00193366193223713,0.397570534661747
"47_",0.5,0,0.140533791809108,1.06146212941676,14.2441233774992,0,0.0197497466402456,1.06146212941676,14.2441233774992,0.765516571002081,0.845915825482944,0.0261657455326811,0.354743848551295,-0.0176333404581208,0.0617880223856636,0.29560325673886,0.291143231758578,0.0197497466402456,0.00294609533969357,0.00555595582478991,0.872081571015626
"vyo",0.5,0,0.147497242004866,0.182001808188607,14.2752697731035,0,0.0217554363990421,0.182001808188607,14.2752697731035,0.582280766451731,0.903621708024994,0.0662604226730027,-0.240377486469992,0.447491156032767,0.0757031249490303,0.273729956079732,0.240755958542518,0.0217554363990421,0.000584019572116233,0.00675647109267334,0.969882130697997
"726",0.5,0,0.112957206134283,-1.50125268199724,19.958824071356,0,0.012759330417663,-1.50125268199724,19.958824071356,0.295036994153634,0.923302599391814,0.0639848786206927,-0.112195649708419,-0.0677770936594917,0.0683151060816528,0.277000011407998,0.452848028349957,0.012759330417663,-0.00216369291253106,0.00324930679184756,0.987287478012507
"e9g",0.5,0,0.102752962477687,-1.0508824825718,14.3554924172369,0,0.0105581712979409,-1.0508824825718,14.3554924172369,0.598526092944667,0.934196102501845,0.0652703956965979,-0.294184219761625,0.972452827325434,0.0617046138579498,0.079652519004782,0.335971016755777,0.0105581712979409,-0.00114008493884541,0.0016002782467061,0.999466498198443
"bpw",0.5,0,0.112802587379262,1.31485528289446,13.5658890552199,0,0.0127244237194561,1.31485528289446,13.5658890552199,0.551631008740515,0.865406630132742,0.12239837959832,0.137599930112376,-0.0430606830800908,0.0611474671948964,0.199562830915565,0.401553390180585,0.0127244237194561,0.00188727479338489,0.00219646610651324,0.987805009731062
"wxu",0.5,0,0.12454486303919,0.787796314270862,8.66152403076246,0,0.0155114229094507,0.787796314270862,8.66152403076246,0.747221932513639,0.742321661349041,0.00152396271697353,0.406623165938151,0.145718347811863,0.0857381159519559,0.649570955469852,0.0833772866931464,0.0155114229094507,0.0015219185229881,0.00208399941251707,0.743845624066014
"rsi",0.5,0,0.0362678534156947,-1.52410667039776,14.6513608181175,0,0.00131535719138232,-1.52410667039776,14.6513608181175,0.452604331541806,0.85797921235314,0.122405737270923,0.0543943685880293,-0.134242127048517,0.021228516999133,0.0236592449206585,0.0800391336874282,0.00131535719138232,-7.27077858035712e-05,2.53492649637489e-05,0.980384949624063
"s9e",0.5,0,0.12752260664568,1.73727202276903,19.0728976494362,0,0.0162620152057088,1.73727202276903,19.0728976494362,0.567768617533147,0.912208643196492,0.0813620249102954,0.346489154593532,-0.273032803984409,0.0411701947791868,0.152970825254503,0.528924150891862,0.0162620152057088,0.00360271053911337,0.00504388764464978,0.993570668106787
"p4o",0.5,0,0.0856284039243107,2.82206460865234,18.9215806997065,0,0.00733222355862491,2.82206460865234,18.9215806997065,0.725099955685437,0.934835552736868,0.040491139382386,-0.125012028158789,0.405866265770643,0.0465802007858103,0.0856520666864754,0.107181265624072,0.00733222355862491,0.00177182367105023,0.00101725260456526,0.975326692119254
"zt7",0.5,0,0.144658991068286,0.361409404354855,7.20641603757831,0,0.0209262236968944,0.361409404354855,7.20641603757831,0.119216865859926,0.938279071970964,0.0069746330370561,0.242928674159979,-0.0660998379998055,0.132720569939722,0.505240738305323,0.189382868742771,0.0209262236968944,0.00109404640798702,0.00315573886185951,0.94525370500802
"3xq",0.5,0,0.145348525735371,-0.343811611145648,15.0743351822083,0,0.0211261939334458,-0.343811611145648,15.0743351822083,0.971799684455618,0.852062079987296,0.0552874363474213,0.249457458702551,-0.0490654441377507,0.0619110661329936,0.0751064349436849,0.385719846971554,0.0211261939334458,-0.00105572895472854,0.00672791803809777,0.907349516334717
"gm7",0.5,0,0.133142752340813,-0.354791247083621,18.518793134555,0,0.0177269925008872,-0.354791247083621,18.518793134555,0.684967519016936,0.884745368617978,0.0584783242680515,-0.0137067608320329,-0.108313083603141,0.0767997303314558,0.420752882581537,0.158386827503333,0.0177269925008872,-0.000837385600236279,0.00581946154014679,0.943223692886029
"mnd",0.5,0,0.108925389365261,0.913988042403829,17.7812589615133,0,0.0118647404483738,0.913988042403829,17.7812589615133,0.485257260734215,0.997401789053821,0.000950173322302145,0.914574630727225,-0.081842029882139,0.102326908585786,0.470683734616104,0.495297933445037,0.0118647404483738,0.00118121207271781,0.00250310455844449,0.998351962376123
"y1p",0.5,0,0.108199456352873,-0.800406206209913,14.3021779082793,0,0.0117071223550573,-0.800406206209913,14.3021779082793,0.585455052088946,0.916042579483976,0.0380161522479631,-0.254756374695561,0.285831512359878,0.0558507732856476,0.243951365298781,0.0877365894978345,0.0117071223550573,-0.00101387796256135,0.00196020950481065,0.954058731731939
"iv8",0.5,0,0.118261461204245,0.912133065433679,14.8639990830861,0,0.0139857732061631,0.912133065433679,14.8639990830861,0.984373291954398,0.891662054006803,0.0854242331104749,0.152127903085003,-0.389057107277035,0.0501182676593899,0.267448400700274,0.0865884145410871,0.0139857732061631,0.00150864800089061,0.00290742575136771,0.977086287117278
"xn2",0.5,0,0.0687636362860961,3.58756681986172e-05,4.86271962140354,0,0.00472843767528651,3.58756681986172e-05,4.86271962140354,0.627439996693283,0.998064376027404,0.000764841702295108,-0.078170039386575,0.0243751275368447,0.0676082989535971,0.224360479460199,0.323510007849981,0.00472843767528651,1.16647786562635e-08,0.000108721282675918,0.998829217729699
"3hn",0.5,0,0.123630289331311,0.378983560856387,10.4541933804115,0,0.0152844484401436,0.378983560856387,10.4541933804115,0.00854923040606081,0.937496547863791,0.0441112787896491,0.168358434338316,-0.0406921982044866,0.0971938484121864,0.218358062713156,0.403648511025669,0.0152844484401436,0.000716135212980944,0.00244224973894617,0.98160782665344
"awz",0.5,0,0.127196630508813,-1.3759210319217,11.5091509430071,0,0.0161789828127954,-1.3759210319217,11.5091509430071,0.631512966705486,0.643273892648734,0.316116439315597,0.11809089286142,-0.213662345454869,0.0698404457695059,0.0576951124273201,0.331043475110003,0.0161789828127954,-0.0028315245386505,0.00301262942197989,0.959390331964331
"w3u",0.5,0,0.111036596157781,0.0711444479375982,5.52030171340665,0,0.0123291256863061,0.0711444479375982,5.52030171340665,0.517869969829917,0.438535118648359,0.543439950225389,-0.0571317112918432,0.232707101170464,0.0527892725086908,0.103275940617924,0.225497417815748,0.0123291256863061,9.73956215734754e-05,0.000839126380494246,0.981975068873749
"qgl",0.5,0,0.0583599115756307,2.75039280443437,10.6356408921918,0,0.00340587927911543,2.75039280443437,10.6356408921918,0.81328135705553,0.759484458564972,0.0739377530780912,0.179247928500246,0.0395930328578271,0.00290662415439078,0.0555536590096413,0.00974386889272579,0.00340587927911543,0.000546686813793509,0.000123373579673842,0.833422211643063
"4s8",0.5,0,0.146465864206461,-1.0962797741044,9.54701426524185,0,0.0214522493777455,-1.0962797741044,9.54701426524185,0.252811338054016,0.562804131034623,0.0445845450408623,-0.0692731763661065,-0.0783765172800637,0.0411401817055714,0.393502694996232,0.150841875124229,0.0214522493777455,-0.00344453543619467,0.00439352644997557,0.607388676075485
"yqi",0.5,0,0.132434045543147,0.10037721746972,18.4134123218819,0,0.0175387764189243,0.10037721746972,18.4134123218819,0.748308075359091,0.966163321772242,0.00694756540034237,-0.347948288489674,0.38530483432356,0.0981793132768327,0.550304968315131,0.2133028295598,0.0175387764189243,0.000233149286257544,0.00566412542683014,0.973110887172584
"w35",0.5,0,0.0967942478463359,2.19768631914779,17.3651033489287,0,0.00936912641613791,2.19768631914779,17.3651033489287,0.00234582857228816,0.97775028729431,0.0195422646715611,0.384415326738733,0.252547266055547,0.0730084311083339,0.157542446425122,0.447924601460639,0.00936912641613791,0.00199303237253023,0.00152431797202804,0.997292551965872
"phe",0.5,0,0.130698846869314,1.0994491504127,19.968167382881,0,0.0170821885729684,1.0994491504127,19.968167382881,0.671669821953401,0.736404887447728,0.260444179224694,0.104530862875741,0.443830070052237,0.109596644696107,0.0849717235899669,0.751067050540518,0.0170821885729684,0.00245465474424099,0.00582673453404279,0.996849066672422
"j0s",0.5,0,0.149656707332739,0.322872301452216,7.28934225158935,0,0.022397130049677,0.322872301452216,7.28934225158935,0.524570656241849,0.926864811391515,0.00574070539317471,-0.568297551821161,0.288549707031926,0.11448640416143,0.261179333874835,0.176900604287426,0.022397130049677,0.00108222944772845,0.00365656320995028,0.93260551678469
"5pf",0.5,0,0.10256832165924,-1.1698930655628,9.14958423286832,0,0.0105202606079933,-1.1698930655628,9.14958423286832,0.288524276576936,0.965108876653853,0.00364778354716486,0.38511776722158,-0.377025929519762,0.0733937662543571,0.187284831646261,0.0565373195754016,0.0105202606079933,-0.00126236781743577,0.00101263831643535,0.968756660201018
"hyn",0.5,0,0.0846241188130697,0.111470239351396,10.3145197410898,0,0.00716124148488853,0.111470239351396,10.3145197410898,0.690509082749486,0.931043087753395,0.0230831086314361,-0.0175871076211291,0.0159609894713939,0.0645599480188484,0.190840332855866,0.229730377109694,0.00716124148488853,6.75524977924208e-05,0.000528963431324423,0.954126196384831
"3yh",0.5,0,0.140035512910173,-1.02758393920359,18.8152048878359,0,0.0196099448760151,-1.02758393920359,18.8152048878359,0.425978108774871,0.993730297574196,0.00390704839158495,-0.334502413283515,-0.506615782357836,0.127258498500381,0.790059235354503,0.109109974483455,0.0196099448760151,-0.00282183663229396,0.00723538587383381,0.997637345965781
"xen",0.5,0,0.0944823949462911,-0.851426605946367,12.8302714912625,0,0.00892692295478694,-0.851426605946367,12.8302714912625,0.622033750172704,0.996315615284927,0.00283767191298121,-0.393128080928225,-0.363589965523303,0.0890189986867359,0.253440096915678,0.592197014667789,0.00892692295478694,-0.000718124753554464,0.00102244373777027,0.999153287197908
"5a7",0.5,0,0.123068906648969,1.93834637825028,12.8738594538366,0,0.0151459557837726,1.93834637825028,12.8738594538366,0.373762527247891,0.84707102126167,0.0375854172953725,-0.204686349368367,0.186614658224238,0.0489767538384692,0.134316062760824,0.239544674174626,0.0151459557837726,0.00361307031912904,0.00295326305751324,0.884656438557042
"d7r",0.5,0,0.0969853775529138,-0.655926504517747,13.6157213309043,0,0.00940616345908124,-0.655926504517747,13.6157213309043,0.816532269120216,0.747625287154558,0.00947289242785676,-0.325455417622887,0.121280416917569,0.048111129227436,0.317311059078797,0.0707277814588605,0.00940616345908124,-0.000598375719236894,0.00120466334893198,0.757098179582415
"jlc",0.5,0,0.0931767321562225,-0.0198943572155133,3.79843351530672,0,0.00868190341531242,-0.0198943572155133,3.79843351530672,0.142592628952116,0.610242446392103,0.291142203959302,0.124100314877352,-0.0791007313106515,0.0157547368406251,0.018410584596073,0.142966839290396,0.00868190341531242,-1.60935679054326e-05,0.000286308623784854,0.901384650351405
"zlh",0.5,0,0.0915267113374012,0.758394792552858,11.5132225737585,0,0.00837713888823996,0.758394792552858,11.5132225737585,0.588567082071677,0.941634920255258,0.0561024133098312,-0.0933032834365948,0.354227106966251,0.0860181243959098,0.0549405894855903,0.444643060658639,0.00837713888823996,0.000581485535498723,0.000807957156822866,0.997737333565089
"qes",0.5,0,0.0879274059547939,-1.07870927677001,9.60273898775834,0,0.00773122871793913,-1.07870927677001,9.60273898775834,0.267388219712302,0.805013402369466,0.116879961255342,-0.177976797270289,0.0623779246281111,0.0156647634816196,0.0919418500851414,0.16875247602932,0.00773122871793913,-0.000733292420167306,0.000573973930390748,0.921893363624808
"4bq",0.5,0,0.0809671925139691,-1.1980140595113,14.9425146335877,0,0.00655568626359413,-1.1980140595113,14.9425146335877,0.30736519745551,0.630418787865611,0.341751633828198,0.04386090087548,-0.243992139661484,0.0100474563662745,0.0960623576889584,0.181574040486847,0.00655568626359413,-0.000635900485820694,0.000642184785920946,0.972170421693809
"hrz",0.5,0,0.117938408611212,-0.147427946997856,9.99529725681357,0,0.0139094682257452,-0.147427946997856,9.99529725681357,0.279826439684257,0.803029621970349,0.00507700815871487,0.581422084186342,-0.0591644305030967,0.0646848430791433,0.113925567708533,0.204279061162721,0.0139094682257452,-0.000241849730600638,0.00193382320795709,0.808106630129064
"2se",0.5,0,0.114847345678147,2.15545333905381,18.8097798433864,0,0.0131899128093158,2.15545333905381,18.8097798433864,0.682156577007845,0.775966332677993,0.209196482010801,-0.165123043447861,0.632877854379541,0.0153515141670765,0.0355550194892905,0.13751361416033,0.0131899128093158,0.00326513778551429,0.0032724088749628,0.985162814688794
"19l",0.5,0,0.148448286149575,-1.24412461723329,8.22980639677819,0,0.0220368936607462,-1.24412461723329,8.22980639677819,0.894721887540072,0.818841237811923,0.131294034462097,0.171452655824683,-0.425182288323809,0.0840469068599225,0.120914363418105,0.170934685492344,0.0220368936607462,-0.00406995350064906,0.00399659711612668,0.95013527227402
"a2g",0.5,0,0.144553461943292,2.30768968953431,14.4188605750845,0,0.0208957033597906,2.30768968953431,14.4188605750845,0.115177392726764,0.951237043665752,0.0133901584061216,0.5250645013681,0.352927507281009,0.0989565552943077,0.338972786487842,0.208949435078559,0.0208957033597907,0.00697048346188144,0.00629571313296512,0.964627202071873
"ejh",0.5,0,0.103821479479982,-0.108755384901854,13.7327863371197,0,0.0107788996014123,-0.108755384901854,13.7327863371197,0.112125123152509,0.945023767720427,0.0446392728785677,-0.213958058121946,0.0770344087979651,0.0803305041784514,0.105772607679378,0.439348105604014,0.0107788996014123,-0.000121706117929586,0.0015955393396331,0.989663040598994
"3ev",0.5,0,0.125885860804748,1.70111849825976,9.64154278868991,0,0.0158472499505525,1.70111849825976,9.64154278868991,0.242263644235209,0.0616194420372815,0.813212035778086,-0.0110349163865116,-0.10478583408002,0.147375387463169,0.0616445511105558,0.127240331546625,0.0158472499505525,0.00339363733457947,0.00242133203954285,0.874831477815368
"lj1",0.5,0,0.124201782926038,0.360155210659734,5.591392975095,0,0.0154260828820066,0.360155210659734,5.591392975095,0.43144131381996,0.438361308899668,0.117809959578706,0.0951122697704965,-0.0334560355908202,0.0524075242884543,0.201370840724856,0.133010012648954,0.0154260828820066,0.000690038294501116,0.00133055042290297,0.556171268478374
"2an",0.5,0,0.0814301886237564,0.298364533162875,6.87923641723089,0,0.00663087561930055,0.298364533162875,6.87923641723089,0.147102816961706,0.410384971925388,0.57875772571249,-0.0322182067631887,-0.0266699251858715,0.0804454292509828,0.0537522767324776,0.274925459636784,0.00663087561930055,0.000161102959761069,0.000302469785375256,0.989142697637879
"g6j",0.5,0,0.139126461550876,0.717758333068804,6.64032213160272,0,0.0193561723036674,0.717758333068804,6.64032213160272,0.321337709203362,0.956841142901726,0.04275087622111,0.176443900309942,-0.400681273539832,0.120874978773405,0.302283286482348,0.199707144009933,0.0193561723036674,0.00193289143860204,0.00248787242777437,0.999592019122836
"osr",0.5,0,0.136240669928887,-1.29827589287876,13.7277948264125,0,0.018561520142672,-1.29827589287876,13.7277948264125,0.473287886474282,0.742033926153067,0.00784537345199343,-0.209713448642512,-0.129663350214186,0.0843734167613317,0.600076859435604,0.131708566184175,0.018561520142672,-0.00328312414027412,0.00472963756347135,0.74987929960506
"vrc",0.5,0,0.134122782278394,0.162647585585952,9.18476345841723,0,0.0179889207260974,0.162647585585952,9.18476345841723,0.44241744489409,0.809759764715528,0.000270742289612602,-0.337043044006236,-0.0953220938486474,0.13701861985083,1.21423579915401,0.0341324737544997,0.0179889207260974,0.000392423749219805,0.00297220110959663,0.810030507005141
"9ra",0.5,0,0.0675770586126168,-0.244068172342544,11.6475851136211,0,0.00456665885073305,-0.244068172342544,11.6475851136211,0.714210803620517,0.935522958304303,0.042552824431735,0.0533869067312582,-0.239735440212157,0.0438668560070745,0.178505897350182,0.0299441752999848,0.00456665885073305,-7.53197730465315e-05,0.000242903085195658,0.978075782736038
"of5",0.5,0,0.0818990755593946,1.2172284160908,5.56591403906873,0,0.00670745857748342,1.2172284160908,5.56591403906873,0.165503497468308,0.907216242171365,0.0237013235646051,0.0723022738211259,0.209899633891064,0.0527670572380269,0.173501535215977,0.012420073720939,0.00670745857748342,0.000668665754259876,0.000250410475782792,0.93091756573597
"j6z",0.5,0,0.130857296928096,0.940527602866976,6.33352947319785,0,0.0171236321593278,0.940527602866976,6.33352947319785,0.00531875109300017,0.920886478400009,0.0399760013302427,0.340789865863643,-0.161326124666459,0.103141473067889,0.168093582424693,0.110538540238349,0.0171236321593278,0.00210748931217739,0.00185710977463524,0.960862479730252
"re7",0.5,0,0.112899780873791,2.40092009340518,17.4004402890954,0,0.0127463605213501,2.40092009340518,17.4004402890954,0.501570331864059,0.945046743655041,0.0334792948652986,-0.17564752353922,0.55224810105979,0.0657194589824829,0.149480723389466,0.117558800208339,0.0127463605213501,0.00345507121433786,0.00282704442744018,0.978526038520339
"f1i",0.5,0,0.0905123006353195,0.334229689075369,10.5679484781658,0,0.00819247656629846,0.334229689075369,10.5679484781658,0.268503200728446,0.975568773607301,0.0230553732032507,-0.0852657526436293,0.494121342652714,0.0825997987827043,0.190794659118376,0.373491273101695,0.00819247656629846,0.000247837966260789,0.000709285534779781,0.998624146810552
"vt2",0.5,0,0.118618677736102,-0.973489771584262,18.4585127278374,0,0.0140703907078613,-0.973489771584262,18.4585127278374,0.683376443805173,0.970061302642581,0.00231007486821974,0.455858019507848,-0.433871492567737,0.0841900120285809,0.567930097594748,0.152827852907112,0.0140703907078613,-0.0016247652744206,0.00365434057160568,0.972371377510801
"n1k",0.5,0,0.101671302545309,0.434337608031357,16.0851058278106,0,0.0103370537612598,0.434337608031357,16.0851058278106,0.269573363475502,0.855390590966935,0.0342230845101784,-0.0205417865670436,0.173627056720525,0.047872138780384,0.346993612181954,0.0683308053624067,0.0103370537612598,0.000456480886518078,0.00171876884344706,0.889613675477113
"tqx",0.5,0,0.10675889565891,0.143431550294183,15.4928335040763,0,0.01139746180231,0.143431550294183,15.4928335040763,0.243097830563784,0.945259153126576,0.0155652355422346,0.497373249422961,-0.233380820799448,0.0611593970960897,0.0400226290838753,0.217335221153511,0.01139746180231,0.000174524704206901,0.00201255215766949,0.960824388668811
"yml",0.5,0,0.129898944724666,0.0526617630666909,6.56841875106229,0,0.0168737358405817,0.0526617630666909,6.56841875106229,0.00609394558705389,0.961977143089867,0.037689323541079,-0.0669996602813292,0.0450832364495892,0.129489146321223,0.0775901220819098,1.01043583324668,0.0168737358405817,0.000115428290468997,0.00187017963732053,0.999666466630946
"fc0",0.5,0,0.0989840898451035,-0.353208161847291,10.3446970411663,0,0.00979785004246352,-0.353208161847291,10.3446970411663,0.690532280132174,0.994574112299026,0.00250338487427296,-0.364175564313688,-0.0542712947564468,0.0928437436774804,0.212509356307217,0.513242244254591,0.00979785004246352,-0.000342552319787391,0.000993068834726505,0.997077497173299
"ks9",0.5,0,0.058461204283521,0.0571453302370268,5.68438209431944,0,0.00341771240627957,0.0571453302370268,5.68438209431944,0.76361798751168,0.904695862618934,0.0237531035798259,-0.079950994181198,0.0641714940069162,0.0484750574579063,0.115727724135412,0.0851854426403784,0.00341771240627957,1.14178417425529e-05,6.63978921464538e-05,0.92844896619876
"8vk",0.5,0,0.119852243816829,-0.551235521663435,19.7480847265125,0,0.0143645603479287,-0.551235521663435,19.7480847265125,0.345768143655732,0.0626100588161556,0.898616926869759,0.00302996860813032,-0.306005626786392,0.283244915604931,0.0461757079730974,0.251458833077944,0.0143645603479287,-0.000949020738751121,0.00407483153261932,0.961226985685914
"_bf",0.5,0,0.118159588648838,0.58833924701784,18.0883932976102,0,0.0139616883896625,0.58833924701784,18.0883932976102,0.677946831798181,0.947941428880064,0.0408237061759105,-0.276535355572277,0.471584797645304,0.0784844997066557,0.179182070188932,0.320434438811321,0.0139616883896625,0.000970587584197036,0.00352594776278606,0.988765135055975
"801",0.5,0,0.0930243358925495,0.586172404332585,4.32480253005832,0,0.00865352706824987,0.586172404332585,4.32480253005832,0.122575409943238,0.678390716401684,0.0149681490590228,0.0506871047263004,0.0726226686802636,0.0654700721012483,0.215329627112966,0.0923346260812912,0.00865352706824987,0.000471862108193971,0.000323856483121592,0.693358865460706
"de3",0.5,0,0.0473379907047851,0.683494746426997,12.0465533713089,0,0.00224088536396632,0.683494746426997,12.0465533713089,0.729565256973729,0.932074160314338,0.000405445391326253,0.513602647262492,-0.00732614387443631,0.0469614297570783,0.165456484271717,0.0306785927717747,0.00224088536396632,7.2504446403379e-05,6.04925774563479e-05,0.932479605705664
"is0",0.5,0,0.131409688638042,0.597929131100344,5.02992738748853,0,0.0172685062679471,0.597929131100344,5.02992738748853,0.273315050406381,0.158883918385981,0.436108419516253,0.00267660046102014,-0.0606569807702848,0.16995986354932,0.0621773398006065,0.122257402629715,0.0172685062679471,0.00135685010190323,0.00149993092974647,0.594992337902234
"ok1",0.5,0,0.0912401971183321,-0.643547774470216,11.168910418072,0,0.00832477357019211,-0.643547774470216,11.168910418072,0.656310933176428,0.671516692039011,0.327865969571575,-0.00723548166270405,-0.75375512752121,0.0407843247897841,0.143882918355528,0.255585757774419,0.0083247735701921,-0.000488809274390629,0.000774026210245022,0.999382661610586
"qyl",0.5,0,0.0691377415336878,-0.285055434723221,16.2014014521511,0,0.00478002730437901,-0.285055434723221,16.2014014521511,0.948167800437659,0.979733074727667,0.0171720863095029,-0.20661703542699,0.0632737498697589,0.0587828789101388,0.0845340554663778,0.407918143483554,0.00478002730437901,-9.42052033873594e-05,0.000370180330001015,0.99690516103717
"sgk",0.5,0,0.119800862167728,1.36451179487589,8.76468015742963,0,0.0143522465761309,1.36451179487589,8.76468015742963,0.562816769815981,0.689272411462552,0.18427047922905,0.105251283920305,-0.0183491479573594,0.0271460990500885,0.20259196728808,0.172762640811635,0.0143522465761309,0.00234615729091325,0.00180541001191405,0.873542890691602
"oix",0.5,0,0.134983475970096,1.28421414920488,11.9239228778338,0,0.0182205387849695,1.28421414920488,11.9239228778338,0.775049704825506,0.824906781065385,0.172803875357594,0.0918653995015379,-0.456461604934971,0.0586952255794416,0.274661953763526,0.247738936913204,0.0182205387849695,0.00315848830436844,0.00395859970918393,0.997710656422979
"sk5",0.5,0,0.119543525501992,-1.08073073166967,9.54503642309117,0,0.0142906544894453,-1.08073073166967,9.54503642309117,0.335486868396401,0.910608433824965,0.0856026233400632,-0.121857879777698,-0.694386193295847,0.102661304047995,0.119357273843404,0.223041753590105,0.0142906544894453,-0.00184627198621295,0.0019493141191827,0.996211057165028
"iwq",0.5,0,0.0367098289852452,1.82059155861892,17.9795748974881,0,0.00134761154412595,1.82059155861892,17.9795748974881,0.0539007114712149,0.960055673411745,0.03635754661379,0.105905914534699,0.0166572943987715,0.0258186121406602,0.0645873336179359,0.19130067599101,0.00134761154412595,9.00657373220959e-05,3.26519305816914e-05,0.996413220025535
"jhr",0.5,0,0.0871612567772733,-1.13477012982436,16.3701449923999,0,0.00759708468299377,-1.13477012982436,16.3701449923999,0.96262333355844,0.991869487021626,0.00529782595366441,-0.401775383803257,0.378654831705671,0.0765503858738505,0.307583163074965,0.0862802963518067,0.00759708468299377,-0.000751412380935639,0.000944814306628297,0.997167312975291
"xyg",0.5,0,0.121468101206788,-0.808935306152913,14.2089874420546,0,0.0147544996107825,-0.808935306152913,14.2089874420546,0.634065321879461,0.069519380396708,0.878949142040373,0.0101456076041497,0.221181403339836,0.179627478299415,0.0410302656140115,0.219535767702128,0.0147544996107825,-0.00144977470666944,0.00309322919798078,0.948468522437081
"lpc",0.5,0,0.145096348389796,1.26511711051997,4.52673745278917,0,0.0210529503160529,1.26511711051997,4.52673745278917,0.168842118699104,0.454994113289295,0.0813024372993036,0.380910667773926,0.0450290115214322,0.0454694867064716,0.0391468812767657,0.0538080055685313,0.0210529503160529,0.00386456109855224,0.00200637097996683,0.536296550588599
"37u",0.5,0,0.128674187584825,-0.273132316636515,5.99336170056786,0,0.0165570465506148,-0.273132316636515,5.99336170056786,0.855178363388404,0.929135330194713,0.0220724718181663,-0.0723859009219243,0.039252036307337,0.120898619784993,0.34708763808201,0.0508892483742581,0.0165570465506148,-0.000581898708139992,0.00164299494741308,0.951207802012879
